"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","38","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:46:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","39","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:47:19"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","40","4",NULL,"Highlighted Word","Remove","0","2013-12-10 10:47:21"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","41","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:47:22"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","42","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:47:23"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","43","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:47:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","44","4",NULL,"Highlighted Word","Remove","0","2013-12-10 10:47:41"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","45","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:47:41"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","46","4",NULL,"Highlighted Word","Add","0","2013-12-10 10:47:43"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","47","4",NULL,"Change Speed","175 (25)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","48","4",NULL,"Change Speed","175 (25)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","49","4",NULL,"Change Speed","180 (26)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","50","4",NULL,"Change Speed","185 (27)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","51","4",NULL,"Change Speed","185 (27)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","52","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","53","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","54","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","55","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","56","4",NULL,"Change Speed","195 (29)","0","2013-12-10 10:51:35"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","57","4",NULL,"Change Speed","200 (30)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","58","4",NULL,"Change Speed","200 (30)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","59","4",NULL,"Change Speed","205 (31)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","60","4",NULL,"Change Speed","205 (31)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","61","4",NULL,"Change Speed","210 (32)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","62","4",NULL,"Change Speed","215 (33)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","63","4",NULL,"Change Speed","215 (33)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","64","4",NULL,"Change Speed","215 (33)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","65","4",NULL,"Change Speed","215 (33)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","66","4",NULL,"Change Speed","220 (34)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","67","4",NULL,"Change Speed","220 (34)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","68","4",NULL,"Change Speed","220 (34)","0","2013-12-10 10:51:36"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","69","4",NULL,"Change Speed","220 (34)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","70","4",NULL,"Change Speed","215 (33)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","71","4",NULL,"Change Speed","210 (32)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","72","4",NULL,"Change Speed","210 (32)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","73","4",NULL,"Change Speed","200 (30)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","74","4",NULL,"Change Speed","195 (29)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","75","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","76","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:37"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","77","4",NULL,"Change Speed","190 (28)","0","2013-12-10 10:51:38"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","78","4",NULL,"Change Speed","185 (27)","0","2013-12-10 10:51:38"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","79","4",NULL,"Change Speed","175 (25)","0","2013-12-10 10:51:38"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","80","4",NULL,"Change Speed","170 (24)","0","2013-12-10 10:51:38"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","81","4",NULL,"Change Speed","165 (23)","0","2013-12-10 10:51:38"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","82","4",NULL,"Change Speed","155 (21)","0","2013-12-10 10:51:38"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","83","4",NULL,"Change Speed","150 (20)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","84","4",NULL,"Change Speed","145 (19)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","85","4",NULL,"Change Speed","140 (18)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","86","4",NULL,"Change Speed","140 (18)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","87","4",NULL,"Change Speed","135 (17)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","88","4",NULL,"Change Speed","130 (16)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","89","4",NULL,"Change Speed","125 (15)","0","2013-12-10 10:51:39"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","90","4",NULL,"Change Speed","125 (15)","0","2013-12-10 10:51:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","91","4",NULL,"Change Speed","120 (14)","0","2013-12-10 10:51:40"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","92","4",NULL,"Change Speed","115 (13)","0","2013-12-10 10:51:40"
